run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,275.8,7619.0,,7619,7619,594912.0,,594912,594912,96518.69494802997,,96518.69494802997,96518.69494802997,82739.0,,82739.0,82739.0,210263.95,,210263.95,210263.95,317255.6000000001,,317255.6000000001,317255.6000000001,61278.45476317663,,61278.45476317663,61278.45476317663,275.8,,275.8,275.8,16548.0,,16548,16548
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,277.25,8229.0,,8229,8229,716622.0,,716622,716622,111269.08632401565,,111269.08632401565,111269.08632401565,95355.0,,95355.0,95355.0,245069.49999999997,,245069.49999999997,245069.49999999997,397017.2799999999,,397017.2799999999,397017.2799999999,72845.48554670041,,72845.48554670041,72845.48554670041,277.25,,277.25,277.25,16635.0,,16635,16635
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,278.06666666666666,6435.0,,6435,6435,564379.0,,564379,564379,109261.76378566292,,109261.76378566292,109261.76378566292,96347.0,,96347.0,96347.0,230934.65,,230934.65,230934.65,317839.5899999998,,317839.5899999998,317839.5899999998,63195.47092198389,,63195.47092198389,63195.47092198389,278.06666666666666,,278.06666666666666,278.06666666666666,16684.0,,16684,16684
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,325.1166666666667,8889.0,,8889,8889,1012431.0,,1012431,1012431,164247.7904342031,,164247.7904342031,164247.7904342031,134389.0,,134389.0,134389.0,390958.50000000006,,390958.50000000006,390958.50000000006,603297.1399999993,,603297.1399999993,603297.1399999993,117456.66328769736,,117456.66328769736,117456.66328769736,325.1166666666667,,325.1166666666667,325.1166666666667,19507.0,,19507,19507
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,328.01666666666665,10530.0,,10530,10530,880849.0,,880849,880849,154020.680808902,,154020.680808902,154020.680808902,126936.0,,126936.0,126936.0,354200.0,,354200.0,354200.0,615514.8000000002,,615514.8000000002,615514.8000000002,109146.03462026844,,109146.03462026844,109146.03462026844,328.01666666666665,,328.01666666666665,328.01666666666665,19681.0,,19681,19681
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,328.31666666666666,10884.0,,10884,10884,1124089.0,,1124089,1124089,197397.60454845423,,197397.60454845423,197397.60454845423,164794.0,,164794.0,164794.0,442719.4,,442719.4,442719.4,683589.8200000005,,683589.8200000005,683589.8200000005,127760.3466664384,,127760.3466664384,127760.3466664384,328.31666666666666,,328.31666666666666,328.31666666666666,19699.0,,19699,19699
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,333.1666666666667,10555.0,,10555,10555,1248593.0,,1248593,1248593,178745.94607303652,,178745.94607303652,178745.94607303652,149701.0,,149701.0,149701.0,386170.4999999999,,386170.4999999999,386170.4999999999,709465.3500000001,,709465.3500000001,709465.3500000001,125403.57984015072,,125403.57984015072,125403.57984015072,333.1666666666667,,333.1666666666667,333.1666666666667,19990.0,,19990,19990
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,334.8333333333333,9313.0,,9313,9313,1706779.0,,1706779,1706779,162213.33066202092,,162213.33066202092,162213.33066202092,131433.0,,131433.0,131433.0,381160.6,,381160.6,381160.6,648498.3900000001,,648498.3900000001,648498.3900000001,124307.69254885806,,124307.69254885806,124307.69254885806,334.8333333333333,,334.8333333333333,334.8333333333333,20090.0,,20090,20090
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,334.96666666666664,9631.0,,9631,9631,1080927.0,,1080927,1080927,171875.546522042,,171875.546522042,171875.546522042,139328.5,,139328.5,139328.5,416137.0999999999,,416137.0999999999,416137.0999999999,581998.4999999995,,581998.4999999995,581998.4999999995,118049.65628121792,,118049.65628121792,118049.65628121792,334.96666666666664,,334.96666666666664,334.96666666666664,20098.0,,20098,20098
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,337.3833333333333,9334.0,,9334,9334,1374112.0,,1374112,1374112,153412.75339623573,,153412.75339623573,153412.75339623573,123209.0,,123209.0,123209.0,355917.9999999999,,355917.9999999999,355917.9999999999,647222.7199999926,,647222.7199999926,647222.7199999926,125957.0882432757,,125957.0882432757,125957.0882432757,337.3833333333333,,337.3833333333333,337.3833333333333,20243.0,,20243,20243
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,337.78333333333336,10317.0,,10317,10317,832260.0,,832260,832260,158060.37805299254,,158060.37805299254,158060.37805299254,134826.0,,134826.0,134826.0,348314.1000000001,,348314.1000000001,348314.1000000001,541309.3800000001,,541309.3800000001,541309.3800000001,102251.9015106256,,102251.9015106256,102251.9015106256,337.78333333333336,,337.78333333333336,337.78333333333336,20267.0,,20267,20267
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,337.95,8812.0,,8812,8812,1264775.0,,1264775,1264775,152544.80046357942,,152544.80046357942,152544.80046357942,124544.0,,124544.0,124544.0,356022.8000000001,,356022.8000000001,356022.8000000001,625077.5600000035,,625077.5600000035,625077.5600000035,115729.7426728099,,115729.7426728099,115729.7426728099,337.95,,337.95,337.95,20277.0,,20277,20277
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,338.1,8086.0,,8086,8086,1321052.0,,1321052,1321052,179713.6231884058,,179713.6231884058,179713.6231884058,146532.5,,146532.5,146532.5,414576.0,,414576.0,414576.0,690594.5500000076,,690594.5500000076,690594.5500000076,132542.52301057483,,132542.52301057483,132542.52301057483,338.1,,338.1,338.1,20286.0,,20286,20286
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,340.53333333333336,7549.0,,7549,7549,1068475.0,,1068475,1068475,179602.4912881754,,179602.4912881754,179602.4912881754,147407.5,,147407.5,147407.5,430907.5,,430907.5,430907.5,710103.2599999994,,710103.2599999994,710103.2599999994,131153.16134195196,,131153.16134195196,131153.16134195196,340.53333333333336,,340.53333333333336,340.53333333333336,20432.0,,20432,20432
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,340.6666666666667,11912.0,,11912,11912,1139370.0,,1139370,1139370,169729.7254403131,,169729.7254403131,169729.7254403131,138506.5,,138506.5,138506.5,399416.7999999997,,399416.7999999997,399416.7999999997,672486.7100000007,,672486.7100000007,672486.7100000007,121258.4931188063,,121258.4931188063,121258.4931188063,340.6666666666667,,340.6666666666667,340.6666666666667,20440.0,,20440,20440
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,341.51666666666665,9955.0,,9955,9955,1285180.0,,1285180,1285180,180292.4448294373,,180292.4448294373,180292.4448294373,150597.0,,150597.0,150597.0,406424.0,,406424.0,406424.0,639010.3999999997,,639010.3999999997,639010.3999999997,123988.99633470336,,123988.99633470336,123988.99633470336,341.51666666666665,,341.51666666666665,341.51666666666665,20491.0,,20491,20491
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,341.8666666666667,8991.0,,8991,8991,859251.0,,859251,859251,139733.96055967238,,139733.96055967238,139733.96055967238,118464.5,,118464.5,118464.5,315665.75000000006,,315665.75000000006,315665.75000000006,456436.27,,456436.27,456436.27,90990.60191784444,,90990.60191784444,90990.60191784444,341.8666666666667,,341.8666666666667,341.8666666666667,20512.0,,20512,20512
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,342.4166666666667,8642.0,,8642,8642,1582877.0,,1582877,1582877,192206.14723777075,,192206.14723777075,192206.14723777075,150870.0,,150870.0,150870.0,469321.4,,469321.4,469321.4,782480.6400000015,,782480.6400000015,782480.6400000015,151012.81408683246,,151012.81408683246,151012.81408683246,342.4166666666667,,342.4166666666667,342.4166666666667,20545.0,,20545,20545
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,343.6333333333333,9406.0,,9406,9406,1058785.0,,1058785,1058785,172063.34722087497,,172063.34722087497,172063.34722087497,133910.5,,133910.5,133910.5,442502.85,,442502.85,442502.85,662283.6899999997,,662283.6899999997,662283.6899999997,131942.69083237817,,131942.69083237817,131942.69083237817,343.6333333333333,,343.6333333333333,343.6333333333333,20618.0,,20618,20618
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,344.2,9714.0,,9714,9714,772070.0,,772070,772070,152657.20729227192,,152657.20729227192,152657.20729227192,128218.0,,128218.0,128218.0,348657.15,,348657.15,348657.15,524644.5400000017,,524644.5400000017,524644.5400000017,99606.4583131992,,99606.4583131992,99606.4583131992,344.2,,344.2,344.2,20652.0,,20652,20652
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,345.25,7929.0,,7929,7929,939523.0,,939523,939523,165335.37784214338,,165335.37784214338,165335.37784214338,133587.0,,133587.0,133587.0,407336.2999999995,,407336.2999999995,407336.2999999995,597030.5000000001,,597030.5000000001,597030.5000000001,117321.54488979383,,117321.54488979383,117321.54488979383,345.25,,345.25,345.25,20715.0,,20715,20715
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,345.4833333333333,7869.0,,7869,7869,1403314.0,,1403314,1403314,169451.23093251002,,169451.23093251002,169451.23093251002,130728.0,,130728.0,130728.0,416919.1999999997,,416919.1999999997,416919.1999999997,776795.8000000007,,776795.8000000007,776795.8000000007,138502.20987476353,,138502.20987476353,138502.20987476353,345.4833333333333,,345.4833333333333,345.4833333333333,20729.0,,20729,20729
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,345.68333333333334,9729.5,775.6961389616426,9181,10278,1083743.0,56427.12113868649,1043843,1123643,175500.26023335423,8567.368251899583,169442.21604551372,181558.30442119477,140631.5,2701.855010913798,138721.0,142542.0,434693.0,45126.14056176309,402784.0,466602.0,657394.3999999994,32112.547360806035,634687.3999999993,680101.3999999996,129544.29403735837,13545.94870512396,119965.86185036007,139122.72622435665,345.68333333333334,0.0,345.68333333333334,345.68333333333334,20741.0,0.0,20741,20741
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,347.81666666666666,9732.0,,9732,9732,1121952.0,,1121952,1121952,167676.1368057885,,167676.1368057885,167676.1368057885,134646.0,,134646.0,134646.0,394717.8,,394717.8,394717.8,643791.8799999998,,643791.8799999998,643791.8799999998,121705.57541456074,,121705.57541456074,121705.57541456074,347.81666666666666,,347.81666666666666,347.81666666666666,20869.0,,20869,20869
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,348.4166666666667,8847.0,,8847,8847,1039318.0,,1039318,1039318,163315.94317149007,,163315.94317149007,163315.94317149007,133939.0,,133939.0,133939.0,383383.2,,383383.2,383383.2,580653.0799999998,,580653.0799999998,580653.0799999998,111463.40802435543,,111463.40802435543,111463.40802435543,348.4166666666667,,348.4166666666667,348.4166666666667,20905.0,,20905,20905
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,348.45,8901.0,,8901,8901,1307078.0,,1307078,1307078,167612.26335677045,,167612.26335677045,167612.26335677045,135839.0,,135839.0,135839.0,395001.3000000001,,395001.3000000001,395001.3000000001,668466.0999999996,,668466.0999999996,668466.0999999996,122769.5807208378,,122769.5807208378,122769.5807208378,348.45,,348.45,348.45,20907.0,,20907,20907
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,348.6333333333333,9692.0,,9692,9692,1106154.0,,1106154,1106154,167834.41160722822,,167834.41160722822,167834.41160722822,137239.0,,137239.0,137239.0,398552.49999999936,,398552.49999999936,398552.49999999936,583634.9999999991,,583634.9999999991,583634.9999999991,119398.34586234724,,119398.34586234724,119398.34586234724,348.6333333333333,,348.6333333333333,348.6333333333333,20918.0,,20918,20918
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,351.1333333333333,11918.0,,11918,11918,1538981.0,,1538981,1538981,178941.76409720903,,178941.76409720903,178941.76409720903,147706.0,,147706.0,147706.0,405448.6499999999,,405448.6499999999,405448.6499999999,651083.239999997,,651083.239999997,651083.239999997,129646.49096010588,,129646.49096010588,129646.49096010588,351.1333333333333,,351.1333333333333,351.1333333333333,21068.0,,21068,21068
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,357.81666666666666,8839.0,,8839,8839,1196525.0,,1196525,1196525,197656.13899110345,,197656.13899110345,197656.13899110345,159432.0,,159432.0,159432.0,485504.2,,485504.2,485504.2,689477.7999999999,,689477.7999999999,689477.7999999999,141181.42685352385,,141181.42685352385,141181.42685352385,357.81666666666666,,357.81666666666666,357.81666666666666,21469.0,,21469,21469
